J001_京都オフィス（StartupSide Kyoto）	第四インキュ	122:41:00	0:00:00	0:00:00	0:00:00	122:41:00	0:00:00
J002_大阪オフィス（StartupSide Osaka）	第四インキュ	179:45:00	0:00:00	0:00:00	0:00:00	179:45:00	0:00:00
J003_StartupSide Tokyo（東京自主インキュ）	第一インキュ	127:50:00	127:50:00	0:00:00	0:00:00	0:00:00	0:00:00
J004_支援人材教育	本部	9:04:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J007_グローバル事業	事業開発	29:02:00	0:00:00	0:00:00	0:00:00	0:00:00	29:02:00
J008_商品開発事業	第四インキュ	12:02:00	0:00:00	0:00:00	0:00:00	12:02:00	0:00:00
J009_お通り男史プロジェクト	第四インキュ	4:00:00	0:00:00	0:00:00	0:00:00	4:00:00	0:00:00
J010_SEEDex	事業開発	62:31:00	0:00:00	0:00:00	0:00:00	0:00:00	62:31:00
J017_おやじキャンプ飯ビジネスプロデュース事業	第四インキュ	14:58:00	0:00:00	0:00:00	0:00:00	14:58:00	0:00:00
J023_イノベリア	事業開発	3:18:00	0:00:00	0:00:00	0:00:00	0:00:00	3:18:00
J028_ビジネスセンター名古屋錦（StartupSide Nagoya）	第二インキュ	96:06:00	0:00:00	96:06:00	0:00:00	0:00:00	0:00:00
J029_StartupSide Moriya（守谷自主インキュ）	第一インキュ	142:25:00	142:25:00	0:00:00	0:00:00	0:00:00	0:00:00
J030_投資_ストーリア	投資先	1:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J037_クリプトアニメラボLLP	第四インキュ	7:13:00	0:00:00	0:00:00	0:00:00	7:13:00	0:00:00
J039_ミライクルラボ	子会社	105:44:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J040_EV System	子会社	7:57:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J041_ヨムリエ	本部	65:55:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J042_起業支援ラボ	本部	28:56:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J043_Evocare	子会社	16:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J044_人材事業	事業開発	290:41:00	0:00:00	0:00:00	0:00:00	0:00:00	290:41:00
J045_ツクリエビジネスプランコンテスト	事業開発	21:00:00	0:00:00	0:00:00	0:00:00	0:00:00	21:00:00
J049_ISMS取得	本部	45:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J051_StartupSide Magazine	本部	7:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J052_起業支援者教育事業	本部	50:03:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J054_StartupSide Tokyo 7F移転プロジェクト	本部	63:45:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J055_プロデュース委員会	本部	25:42:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J056_情報システム委員会	本部	20:40:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J057_周年イベント委員会	本部	16:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J058_アントレジム	第二インキュ	7:32:00	0:00:00	7:32:00	0:00:00	0:00:00	0:00:00
J059_StartupSide委員会	本部	10:45:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J060_社長室	本部	143:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J061_イベント戦略室	第四インキュ	87:44:00	0:00:00	0:00:00	0:00:00	87:44:00	0:00:00
J062_ツクリエインド	子会社	10:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J063_スタートアップビザ	事業開発	13:35:00	0:00:00	0:00:00	0:00:00	0:00:00	13:35:00
P25001_Startup Hub Tokyo 丸の内	第一インキュ	1648:07:00	1648:07:00	0:00:00	0:00:00	0:00:00	0:00:00
P25002_六郷BASE	第三インキュ	1134:23:00	0:00:00	0:00:00	1134:23:00	0:00:00	0:00:00
P25003_メグリバ(コワーキング)	第二インキュ	485:19:00	0:00:00	485:19:00	0:00:00	0:00:00	0:00:00
P25004_メグリバ(カフェ・ショップ)	第二インキュ	156:08:00	0:00:00	156:08:00	0:00:00	0:00:00	0:00:00
P25005_イデタチ東京・ツムギバ	第一インキュ	292:10:00	292:10:00	0:00:00	0:00:00	0:00:00	0:00:00
P25006_南相馬市産業創造センター	第三インキュ	49:02:00	0:00:00	0:00:00	49:02:00	0:00:00	0:00:00
P25007_TCIC	第四インキュ	950:31:00	0:00:00	0:00:00	0:00:00	950:31:00	0:00:00
P25008_嘉手納町マルチメディアセンター	第一インキュ	134:32:00	134:32:00	0:00:00	0:00:00	0:00:00	0:00:00
P25009_かわさき新産業創造センター	第三インキュ	450:13:00	0:00:00	0:00:00	450:13:00	0:00:00	0:00:00
P25010_東京農工大学西東京国際イノベーション共創拠点 オフィス会員及びパートナー会員のサポート業務	第一インキュ	276:02:00	276:02:00	0:00:00	0:00:00	0:00:00	0:00:00
P25011_ものムーブ2025	第二インキュ	281:45:00	0:00:00	281:45:00	0:00:00	0:00:00	0:00:00
P25012_K-NIC運営業務	第三インキュ	905:49:00	0:00:00	0:00:00	905:49:00	0:00:00	0:00:00
P25013_「うべ産業共創イノベーションセンター 志」運営業務	第二インキュ	296:52:00	0:00:00	296:52:00	0:00:00	0:00:00	0:00:00
P25014_令和7年度川崎起業家オーディション審査員	第三インキュ	6:21:00	0:00:00	0:00:00	6:21:00	0:00:00	0:00:00
P25015_千代田区産業コミュニティ形成支援事業　千代田CULTURE × TECH	第二インキュ	70:51:00	0:00:00	70:51:00	0:00:00	0:00:00	0:00:00
P25016_新宿区経営サポート事業	第二インキュ	279:38:00	0:00:00	279:38:00	0:00:00	0:00:00	0:00:00
P25017_新川崎地区ネットワーク協議会	第三インキュ	1:24:00	0:00:00	0:00:00	1:24:00	0:00:00	0:00:00
P25018_IntoGlobal	第四インキュ	120:11:00	0:00:00	0:00:00	0:00:00	120:11:00	0:00:00
P25019_産業情報かわさき	第三インキュ	1:00:00	0:00:00	0:00:00	1:00:00	0:00:00	0:00:00
P25020_神奈川県_令和7年度次世代起業家創出事業	第三インキュ	300:46:00	0:00:00	0:00:00	300:46:00	0:00:00	0:00:00
P25021_江戸川区アントレプレナー交流事業　EDONOWA	第二インキュ	111:28:00	0:00:00	111:28:00	0:00:00	0:00:00	0:00:00
P25022_東京都ベンチャー技術大賞	第二インキュ	254:22:00	0:00:00	254:22:00	0:00:00	0:00:00	0:00:00
P25023_令和６年度「新事業分野開拓者認定制度(東京都トライアル発注)」	第一インキュ	240:30:00	240:30:00	0:00:00	0:00:00	0:00:00	0:00:00
P25025_JICAジョージアSUエコシステム支援	事業開発	69:52:00	0:00:00	0:00:00	0:00:00	0:00:00	69:52:00
P25026_JICAセルビアスタートアップ支援	事業開発	7:30:00	0:00:00	0:00:00	0:00:00	0:00:00	7:30:00
P25028_令和7年度商業者創業支援プログラム事業	第一インキュ	33:42:00	33:42:00	0:00:00	0:00:00	0:00:00	0:00:00
