C001_1Cカンパニー販管費	第一インキュ	334:13:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
C002_2Cカンパニー販管費	第二インキュ	58:37:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
C003_3Cカンパニー販管費	第三インキュ	34:03:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
C004_4Cカンパニー販管費	第四インキュ	189:12:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
C005_事業開発カンパニー販管費	事業開発	23:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
C006_社長室カンパニー販管費	社長室（加藤）	129:56:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J001_京都オフィス（StartupSide Kyoto）	第四インキュ	107:22:00	0:00:00	0:00:00	0:00:00	107:22:00	0:00:00
J002_大阪オフィス（StartupSide Osaka）	第四インキュ	162:16:00	0:00:00	0:00:00	0:00:00	162:16:00	0:00:00
J003_StartupSide Tokyo（東京自主インキュ）	第一インキュ	301:59:00	301:59:00	0:00:00	0:00:00	0:00:00	0:00:00
J007_グローバル事業	事業開発	78:55:00	0:00:00	0:00:00	0:00:00	0:00:00	78:55:00
J008_商品開発事業	第四インキュ	10:51:00	0:00:00	0:00:00	0:00:00	10:51:00	0:00:00
J009_お通り男史プロジェクト	第四インキュ	5:59:00	0:00:00	0:00:00	0:00:00	5:59:00	0:00:00
J010_SEEDex	事業開発	59:30:00	0:00:00	0:00:00	0:00:00	0:00:00	59:30:00
J017_おやじキャンプ飯ビジネスプロデュース事業	第四インキュ	4:30:00	0:00:00	0:00:00	0:00:00	4:30:00	0:00:00
J023_イノベリア	事業開発	9:30:00	0:00:00	0:00:00	0:00:00	0:00:00	9:30:00
J028_ビジネスセンター名古屋錦（StartupSide Nagoya）	第二インキュ	135:45:00	0:00:00	135:45:00	0:00:00	0:00:00	0:00:00
J029_StartupSide Moriya（守谷自主インキュ）	第一インキュ	126:54:00	126:54:00	0:00:00	0:00:00	0:00:00	0:00:00
J030_投資_ストーリア	投資先	1:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J031_スタートアップバイパス	事業開発	0:22:00	0:00:00	0:00:00	0:00:00	0:00:00	0:22:00
J037_クリプトアニメラボLLP	第四インキュ	10:57:00	0:00:00	0:00:00	0:00:00	10:57:00	0:00:00
J039_ミライクルラボ	子会社	152:32:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J040_EV System	子会社	8:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J041_ヨムリエ	本部	39:36:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J042_起業支援ラボ	本部	44:17:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J043_Evocare	子会社	10:45:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J044_人材事業	事業開発	96:50:00	0:00:00	0:00:00	0:00:00	0:00:00	96:50:00
J049_ISMS取得	本部	34:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J051_StartupSide Magazine	本部	22:49:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J052_起業支援者教育事業	本部	44:45:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J053_アニハッチ	子会社	193:01:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J054_StartupSide Tokyo 7F移転プロジェクト	本部	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J055_プロデュース委員会	本部	36:24:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J056_情報システム委員会	本部	7:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J057_周年イベント委員会	本部	102:52:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J059_StartupSide委員会	本部	8:10:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J060_社長室	本部	40:46:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J061_イベント戦略室	第四インキュ	114:08:00	0:00:00	0:00:00	0:00:00	114:08:00	0:00:00
J062_ツクリエインド	子会社	6:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J063_スタートアップビザ	事業開発	111:34:00	0:00:00	0:00:00	0:00:00	0:00:00	111:34:00
J064_AI人物探索「Athena -アテナ-」	本部	5:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J065_スタートアップセミナー	事業開発	16:25:00	0:00:00	0:00:00	0:00:00	0:00:00	16:25:00
J066_工数・経費低減対応	本部	0:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
P25001_Startup Hub Tokyo 丸の内	第一インキュ	1358:22:00	1358:22:00	0:00:00	0:00:00	0:00:00	0:00:00
