C001_1Cカンパニー販管費	第一インキュ	308:39:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
C002_2Cカンパニー販管費	第二インキュ	79:08:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
C003_3Cカンパニー販管費	第三インキュ	37:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
C004_4Cカンパニー販管費	第四インキュ	126:25:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
C005_事業開発カンパニー販管費	事業開発	31:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
C006_社長室カンパニー販管費	社長室（加藤）	107:56:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
C007_本部カンパニー販管費	本部	13:20:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J001_京都オフィス（StartupSide Kyoto）	第四インキュ	128:51:00	0:00:00	0:00:00	0:00:00	128:51:00	0:00:00
J002_大阪オフィス（StartupSide Osaka）	第四インキュ	172:33:00	0:00:00	0:00:00	0:00:00	172:33:00	0:00:00
J003_StartupSide Tokyo（東京自主インキュ）	第一インキュ	272:37:00	272:37:00	0:00:00	0:00:00	0:00:00	0:00:00
J004_支援人材教育	本部	2:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J007_グローバル事業	事業開発	51:54:00	0:00:00	0:00:00	0:00:00	0:00:00	51:54:00
J008_商品開発事業	第四インキュ	6:49:00	0:00:00	0:00:00	0:00:00	6:49:00	0:00:00
J009_お通り男史プロジェクト	第四インキュ	3:30:00	0:00:00	0:00:00	0:00:00	3:30:00	0:00:00
J010_SEEDex	事業開発	85:40:00	0:00:00	0:00:00	0:00:00	0:00:00	85:40:00
J017_おやじキャンプ飯ビジネスプロデュース事業	第四インキュ	11:04:00	0:00:00	0:00:00	0:00:00	11:04:00	0:00:00
J023_イノベリア	事業開発	1:00:00	0:00:00	0:00:00	0:00:00	0:00:00	1:00:00
J028_ビジネスセンター名古屋錦（StartupSide Nagoya）	第二インキュ	157:29:00	0:00:00	157:29:00	0:00:00	0:00:00	0:00:00
J029_StartupSide Moriya（守谷自主インキュ）	第一インキュ	94:05:00	94:05:00	0:00:00	0:00:00	0:00:00	0:00:00
J030_投資_ストーリア	投資先	2:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J037_クリプトアニメラボLLP	第四インキュ	5:21:00	0:00:00	0:00:00	0:00:00	5:21:00	0:00:00
J039_ミライクルラボ	子会社	173:35:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J040_EV System	子会社	2:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J041_ヨムリエ	本部	53:51:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J042_起業支援ラボ	本部	40:56:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J043_Evocare	子会社	15:15:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J044_人材事業	事業開発	165:42:00	0:00:00	0:00:00	0:00:00	0:00:00	165:42:00
J045_ツクリエビジネスプランコンテスト	事業開発	7:30:00	0:00:00	0:00:00	0:00:00	0:00:00	7:30:00
J049_ISMS取得	本部	32:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J050_起業相談AI開発	事業開発	3:01:00	0:00:00	0:00:00	0:00:00	0:00:00	3:01:00
J051_StartupSide Magazine	本部	12:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J052_起業支援者教育事業	本部	43:30:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J053_アニハッチ	子会社	44:53:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J054_StartupSide Tokyo 7F移転プロジェクト	本部	7:42:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J055_プロデュース委員会	本部	26:27:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J056_情報システム委員会	本部	3:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J057_周年イベント委員会	本部	99:47:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J059_StartupSide委員会	本部	50:36:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J060_社長室	本部	48:05:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J061_イベント戦略室	第四インキュ	130:23:00	0:00:00	0:00:00	0:00:00	130:23:00	0:00:00
J062_ツクリエインド	子会社	1:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J063_スタートアップビザ	事業開発	60:48:00	0:00:00	0:00:00	0:00:00	0:00:00	60:48:00
J064_AI人物探索「Athena -アテナ-」	本部	14:00:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
J065_スタートアップセミナー	事業開発	141:09:00	0:00:00	0:00:00	0:00:00	0:00:00	141:09:00
J066_工数・経費低減対応	本部	27:47:00	0:00:00	0:00:00	0:00:00	0:00:00	0:00:00
P25001_Startup Hub Tokyo 丸の内	第一インキュ	1718:39:00	1718:39:00	0:00:00	0:00:00	0:00:00	0:00:00
P25002_六郷BASE	第三インキュ	1137:28:00	0:00:00	0:00:00	1137:28:00	0:00:00	0:00:00
P25003_メグリバ(コワーキング)	第二インキュ	545:38:00	0:00:00	545:38:00	0:00:00	0:00:00	0:00:00
P25004_メグリバ(カフェ・ショップ)	第二インキュ	129:14:00	0:00:00	129:14:00	0:00:00	0:00:00	0:00:00
P25005_イデタチ東京・ツムギバ	第一インキュ	333:30:00	333:30:00	0:00:00	0:00:00	0:00:00	0:00:00
P25006_南相馬市産業創造センター	第三インキュ	90:24:00	0:00:00	0:00:00	90:24:00	0:00:00	0:00:00
P25007_TCIC	第四インキュ	1047:10:00	0:00:00	0:00:00	0:00:00	1047:10:00	0:00:00
P25008_嘉手納町マルチメディアセンター	第一インキュ	229:23:00	229:23:00	0:00:00	0:00:00	0:00:00	0:00:00
P25009_かわさき新産業創造センター	第三インキュ	472:46:00	0:00:00	0:00:00	472:46:00	0:00:00	0:00:00
P25010_東京農工大学西東京国際イノベーション共創拠点 オフィス会員及びパートナー会員のサポート業務	第一インキュ	318:40:00	318:40:00	0:00:00	0:00:00	0:00:00	0:00:00
P25011_ものムーブ2025	第二インキュ	332:29:00	0:00:00	332:29:00	0:00:00	0:00:00	0:00:00
P25012_K-NIC運営業務	第三インキュ	944:58:00	0:00:00	0:00:00	944:58:00	0:00:00	0:00:00
P25013_「うべ産業共創イノベーションセンター 志」運営業務	第二インキュ	382:29:00	0:00:00	382:29:00	0:00:00	0:00:00	0:00:00
P25014_令和7年度川崎起業家オーディション審査員	第三インキュ	4:24:00	0:00:00	0:00:00	4:24:00	0:00:00	0:00:00
P25015_千代田区産業コミュニティ形成支援事業　千代田CULTURE × TECH	第二インキュ	83:25:00	0:00:00	83:25:00	0:00:00	0:00:00	0:00:00
P25016_新宿区経営サポート事業	第二インキュ	185:39:00	0:00:00	185:39:00	0:00:00	0:00:00	0:00:00
P25017_新川崎地区ネットワーク協議会	第三インキュ	108:57:00	0:00:00	0:00:00	108:57:00	0:00:00	0:00:00
P25018_IntoGlobal	第四インキュ	92:10:00	0:00:00	0:00:00	0:00:00	92:10:00	0:00:00
P25020_神奈川県_令和7年度次世代起業家創出事業	第三インキュ	452:17:00	0:00:00	0:00:00	452:17:00	0:00:00	0:00:00
P25021_江戸川区アントレプレナー交流事業　EDONOWA	第二インキュ	51:17:00	0:00:00	51:17:00	0:00:00	0:00:00	0:00:00
P25022_東京都ベンチャー技術大賞	第二インキュ	449:19:00	0:00:00	449:19:00	0:00:00	0:00:00	0:00:00
P25023_令和６年度「新事業分野開拓者認定制度(東京都トライアル発注)」	第一インキュ	145:39:00	145:39:00	0:00:00	0:00:00	0:00:00	0:00:00
P25025_JICAジョージアSUエコシステム支援	事業開発	23:00:00	0:00:00	0:00:00	0:00:00	0:00:00	23:00:00
P25028_令和7年度商業者創業支援プログラム事業	第一インキュ	43:42:00	43:42:00	0:00:00	0:00:00	0:00:00	0:00:00
P25029_京都市コンテンツ制作支援・ＰＲ支援業務	第四インキュ	108:36:00	0:00:00	0:00:00	0:00:00	108:36:00	0:00:00
P25030_プロロジス	第一インキュ	176:00:00	176:00:00	0:00:00	0:00:00	0:00:00	0:00:00
P25031_令和7年度_FTC事業化プログラム	第三インキュ	154:51:00	0:00:00	0:00:00	154:51:00	0:00:00	0:00:00
P25032_品川区スタートアップ・エコシステム推進事業業務委託	第一インキュ	147:02:00	147:02:00	0:00:00	0:00:00	0:00:00	0:00:00
P25033_令和７年度沖縄県立芸術大学キャリア支援事業	第一インキュ	113:09:00	113:09:00	0:00:00	0:00:00	0:00:00	0:00:00
P25034_京都府ZET-valleyオフィス 2025	第四インキュ	416:35:00	0:00:00	0:00:00	0:00:00	416:35:00	0:00:00
P25035_京都芸術センター・アート×ビジネス推進事業 R7	第四インキュ	14:36:00	0:00:00	0:00:00	0:00:00	14:36:00	0:00:00
P25036_あいち補助金2025	第二インキュ	286:57:00	0:00:00	286:57:00	0:00:00	0:00:00	0:00:00
P25037_KYO-CCE Lab	第四インキュ	120:11:00	0:00:00	0:00:00	0:00:00	120:11:00	0:00:00
P25038_早暁プログラム運営支援	第一インキュ	156:54:00	156:54:00	0:00:00	0:00:00	0:00:00	0:00:00
P25039_埼玉県学生向け起業伴走プログラム	第二インキュ	78:07:00	0:00:00	78:07:00	0:00:00	0:00:00	0:00:00
P25040_愛知県起業家創出促進事業　Aichi Startup Battle	第二インキュ	84:01:00	0:00:00	84:01:00	0:00:00	0:00:00	0:00:00
P25041_嘉手納町プログラミング力育成事業(小学校)	第一インキュ	69:55:00	69:55:00	0:00:00	0:00:00	0:00:00	0:00:00
P25042_嘉手納町プログラミング力育成事業(中学生)	第一インキュ	23:00:00	23:00:00	0:00:00	0:00:00	0:00:00	0:00:00
P25043_世界に羽ばたくアニメーター等育成支援事業運営業務委託	第四インキュ	192:14:00	0:00:00	0:00:00	0:00:00	192:14:00	0:00:00
P25044_横浜市SWITCHプログラム	事業開発	86:38:00	0:00:00	0:00:00	0:00:00	0:00:00	86:38:00
P25046_2025年度大阪府テック_シーズ開拓	第三インキュ	200:31:00	0:00:00	0:00:00	200:31:00	0:00:00	0:00:00
P25047_名古屋市補助金アクセラ	第二インキュ	141:44:00	0:00:00	141:44:00	0:00:00	0:00:00	0:00:00
P25048_ローカル・ゼブラ向けセミナー運営業務	第二インキュ	5:34:00	0:00:00	5:34:00	0:00:00	0:00:00	0:00:00
P25049_令和8年度「新事業分野開拓者認定制度（東京都トライアル発注）」に関する運営業務委託	第一インキュ	343:22:00	343:22:00	0:00:00	0:00:00	0:00:00	0:00:00
P25050_品川ビジネス創造コンテスト	第二インキュ	78:43:00	0:00:00	78:43:00	0:00:00	0:00:00	0:00:00
P25051_2025明治大学ビジネスチャレンジ	第二インキュ	31:33:00	0:00:00	31:33:00	0:00:00	0:00:00	0:00:00
P25052_Tokyoグローバルイノベーションチャレンジ	第二インキュ	10:08:00	0:00:00	10:08:00	0:00:00	0:00:00	0:00:00
P25053_アニハッチ撮影編集業務	第四インキュ	27:46:00	0:00:00	0:00:00	0:00:00	27:46:00	0:00:00
P25054_大阪産業局 スタートアップリスト化作業	第四インキュ	7:37:00	0:00:00	0:00:00	0:00:00	7:37:00	0:00:00
P25055_かわさき起業家オーディション  受賞者インタビュー	第三インキュ	2:00:00	0:00:00	0:00:00	2:00:00	0:00:00	0:00:00
P25056_2025年度NEDO_SSA運営	第三インキュ	88:58:00	0:00:00	0:00:00	88:58:00	0:00:00	0:00:00
P25057_守谷市アントレプレナー教育プログラム2025	第一インキュ	43:55:00	43:55:00	0:00:00	0:00:00	0:00:00	0:00:00
P25058_マンガテック2026	第二インキュ	122:22:00	0:00:00	122:22:00	0:00:00	0:00:00	0:00:00
P25059_創業支援等事業計画機能強化事業にかかる創業支援担当者向け講習会運営事務局業務	第一インキュ	27:30:00	27:30:00	0:00:00	0:00:00	0:00:00	0:00:00
P25060_Tib STUDIO支援事業	第一インキュ	3:38:00	3:38:00	0:00:00	0:00:00	0:00:00	0:00:00
